ndwi,mndwi,ndci,ndti,do,ndsi,ph,chl_a,ssc,wst,date
,,,,,,,,,,25-06-2021
,,,,,,,,,,26-06-2021
,,,,,,,,,,27-06-2021
,,,,,,,,,,28-06-2021
,,,,,,,,,,29-06-2021
,,,,,,,,,,30-06-2021
,,,,,,,,,,01-07-2021
,,,,,,,,,,02-07-2021
,,,,,,,,,,03-07-2021
,,,,,,,,,,04-07-2021
-0.344571896,-0.124147968,-0.046936125,-0.145334052,0.098064771,-0.263923303,8.001984238,20.13276055,2.581105431,-230.5052097,05-07-2021
,,,,,,,,,,06-07-2021
,,,,,,,,,,07-07-2021
,,,,,,,,,,08-07-2021
,,,,,,,,,,09-07-2021
,,,,,,,,,,10-07-2021
,,,,,,,,,,11-07-2021
,,,,,,,,,,12-07-2021
,,,,,,,,,,13-07-2021
,,,,,,,,,,14-07-2021
,,,,,,,,,,15-07-2021
,,,,,,,,,,16-07-2021
,,,,,,,,,,17-07-2021
,,,,,,,,,,18-07-2021
,,,,,,,,,,19-07-2021
,,,,,,,,,,20-07-2021
,,,,,,,,,,21-07-2021
,,,,,,,,,,22-07-2021
,,,,,,,,,,23-07-2021
,,,,,,,,,,24-07-2021
,,,,,,,,,,25-07-2021
,,,,,,,,,,26-07-2021
,,,,,,,,,,27-07-2021
,,,,,,,,,,28-07-2021
,,,,,,,,,,29-07-2021
,,,,,,,,,,30-07-2021
,,,,,,,,,,31-07-2021
,,,,,,,,,,01-08-2021
,,,,,,,,,,02-08-2021
,,,,,,,,,,03-08-2021
,,,,,,,,,,04-08-2021
,,,,,,,,,,05-08-2021
,,,,,,,,,,06-08-2021
,,,,,,,,,,07-08-2021
,,,,,,,,,,08-08-2021
,,,,,,,,,,09-08-2021
,,,,,,,,,,10-08-2021
,,,,,,,,,,11-08-2021
,,,,,,,,,,12-08-2021
,,,,,,,,,,13-08-2021
,,,,,,,,,,14-08-2021
,,,,,,,,,,15-08-2021
,,,,,,,,,,16-08-2021
,,,,,,,,,,17-08-2021
,,,,,,,,,,18-08-2021
,,,,,,,,,,19-08-2021
,,,,,,,,,,20-08-2021
,,,,,,,,,,21-08-2021
,,,,,,,,,,22-08-2021
,,,,,,,,,,23-08-2021
,,,,,,,,,,24-08-2021
,,,,,,,,,,25-08-2021
,,,,,,,,,,26-08-2021
,,,,,,,,,,27-08-2021
,,,,,,,,,,28-08-2021
,,,,,,,,,,29-08-2021
,,,,,,,,,,30-08-2021
,,,,,,,,,,31-08-2021
,,,,,,,,,,01-09-2021
,,,,,,,,,,02-09-2021
,,,,,,,,,,03-09-2021
,,,,,,,,,,04-09-2021
,,,,,,,,,,05-09-2021
,,,,,,,,,,06-09-2021
,,,,,,,,,,07-09-2021
,,,,,,,,,,08-09-2021
,,,,,,,,,,09-09-2021
,,,,,,,,,,10-09-2021
,,,,,,,,,,11-09-2021
,,,,,,,,,,12-09-2021
,,,,,,,,,,13-09-2021
,,,,,,,,,,14-09-2021
,,,,,,,,,,15-09-2021
,,,,,,,,,,16-09-2021
,,,,,,,,,,17-09-2021
,,,,,,,,,,18-09-2021
,,,,,,,,,,19-09-2021
,,,,,,,,,,20-09-2021
,,,,,,,,,,21-09-2021
,,,,,,,,,,22-09-2021
,,,,,,,,,,23-09-2021
,,,,,,,,,,24-09-2021
,,,,,,,,,,25-09-2021
,,,,,,,,,,26-09-2021
,,,,,,,,,,27-09-2021
,,,,,,,,,,28-09-2021
,,,,,,,,,,29-09-2021
,,,,,,,,,,30-09-2021
,,,,,,,,,,01-10-2021
,,,,,,,,,,02-10-2021
,,,,,,,,,,03-10-2021
,,,,,,,,,,04-10-2021
,,,,,,,,,,05-10-2021
,,,,,,,,,,06-10-2021
,,,,,,,,,,07-10-2021
,,,,,,,,,,08-10-2021
,,,,,,,,,,09-10-2021
,,,,,,,,,,10-10-2021
,,,,,,,,,,11-10-2021
,,,,,,,,,,12-10-2021
-0.425437044,-0.190438557,-0.05717101,-0.181843941,0.114721451,-0.358244131,8.116884305,31.41512471,2.580188977,-246.307145,13-10-2021
,,,,,,,,,,14-10-2021
,,,,,,,,,,15-10-2021
,,,,,,,,,,16-10-2021
,,,,,,,,,,17-10-2021
,,,,,,,,,,18-10-2021
,,,,,,,,,,19-10-2021
,,,,,,,,,,20-10-2021
,,,,,,,,,,21-10-2021
,,,,,,,,,,22-10-2021
0.001909796,0.02445501,-0.059382827,0.038375354,0.134478247,0.062769298,7.671330666,8.332314621,2.582447123,-96.34813458,23-10-2021
,,,,,,,,,,24-10-2021
,,,,,,,,,,25-10-2021
,,,,,,,,,,26-10-2021
,,,,,,,,,,27-10-2021
-0.381756347,-0.158041013,-0.041639598,-0.172807762,0.14776062,-0.320272779,8.122769358,19.61625521,2.580639959,-245.6183402,28-10-2021
,,,,,,,,,,29-10-2021
,,,,,,,,,,30-10-2021
,,,,,,,,,,31-10-2021
,,,,,,,,,,01-11-2021
-0.360325077,-0.151315742,-0.047628281,-0.146504914,0.146945356,-0.28940131,8.050920756,21.43478307,2.580705553,-246.223357,02-11-2021
,,,,,,,,,,03-11-2021
,,,,,,,,,,04-11-2021
,,,,,,,,,,05-11-2021
,,,,,,,,,,06-11-2021
-0.034315118,0.054602274,-0.103393373,-0.047487323,0.178655938,0.00783566,7.877789972,7.738392259,2.582535736,-235.8785609,07-11-2021
,,,,,,,,,,08-11-2021
,,,,,,,,,,09-11-2021
,,,,,,,,,,10-11-2021
,,,,,,,,,,11-11-2021
-0.376462024,-0.167810101,-0.028110012,-0.148417105,0.133073425,-0.306540192,8.069996767,24.24128971,2.580478109,-243.2704864,12-11-2021
,,,,,,,,,,13-11-2021
,,,,,,,,,,14-11-2021
,,,,,,,,,,15-11-2021
,,,,,,,,,,16-11-2021
,,,,,,,,,,17-11-2021
,,,,,,,,,,18-11-2021
,,,,,,,,,,19-11-2021
,,,,,,,,,,20-11-2021
,,,,,,,,,,21-11-2021
,,,,,,,,,,22-11-2021
,,,,,,,,,,23-11-2021
,,,,,,,,,,24-11-2021
,,,,,,,,,,25-11-2021
,,,,,,,,,,26-11-2021
-0.358976187,-0.169584212,-0.009566771,-0.197580666,0.095464266,-0.352495051,8.113495103,19.20933437,2.580457085,-243.7448971,27-11-2021
,,,,,,,,,,28-11-2021
,,,,,,,,,,29-11-2021
,,,,,,,,,,30-11-2021
,,,,,,,,,,01-12-2021
,,,,,,,,,,02-12-2021
,,,,,,,,,,03-12-2021
,,,,,,,,,,04-12-2021
,,,,,,,,,,05-12-2021
,,,,,,,,,,06-12-2021
-0.166364017,-0.045328019,-0.048571273,0.003433055,0.164621842,-0.041629452,7.829393645,11.24123494,2.581924164,-237.3669268,07-12-2021
,,,,,,,,,,08-12-2021
,,,,,,,,,,09-12-2021
,,,,,,,,,,10-12-2021
,,,,,,,,,,11-12-2021
-0.338568544,-0.177145916,0.003154704,-0.151316619,0.07902685,-0.317078948,8.067916563,23.95936068,2.580394523,-240.9131331,12-12-2021
,,,,,,,,,,13-12-2021
,,,,,,,,,,14-12-2021
,,,,,,,,,,15-12-2021
,,,,,,,,,,16-12-2021
,,,,,,,,,,17-12-2021
,,,,,,,,,,18-12-2021
,,,,,,,,,,19-12-2021
,,,,,,,,,,20-12-2021
,,,,,,,,,,21-12-2021
-0.279800619,-0.131057401,-0.008262658,-0.147528002,0.073225791,-0.27107661,7.985288988,17.33971197,2.580984776,-242.2896682,22-12-2021
,,,,,,,,,,23-12-2021
,,,,,,,,,,24-12-2021
,,,,,,,,,,25-12-2021
,,,,,,,,,,26-12-2021
-0.353054866,-0.205897602,0.012780262,-0.203934094,0.030364641,-0.390806596,8.161149844,23.42889103,2.579959993,-237.869274,27-12-2021
,,,,,,,,,,28-12-2021
,,,,,,,,,,29-12-2021
,,,,,,,,,,30-12-2021
,,,,,,,,,,31-12-2021
,,,,,,,,,,01-01-2022
,,,,,,,,,,02-01-2022
,,,,,,,,,,03-01-2022
,,,,,,,,,,04-01-2022
,,,,,,,,,,05-01-2022
,,,,,,,,,,06-01-2022
,,,,,,,,,,07-01-2022
,,,,,,,,,,08-01-2022
,,,,,,,,,,09-01-2022
,,,,,,,,,,10-01-2022
,,,,,,,,,,11-01-2022
,,,,,,,,,,12-01-2022
,,,,,,,,,,13-01-2022
,,,,,,,,,,14-01-2022
,,,,,,,,,,15-01-2022
,,,,,,,,,,16-01-2022
,,,,,,,,,,17-01-2022
,,,,,,,,,,18-01-2022
,,,,,,,,,,19-01-2022
,,,,,,,,,,20-01-2022
-0.399020175,-0.253382215,0.028445872,-0.241716213,-0.005637164,-0.465592574,8.14897118,46.60928589,2.579153581,-242.5964376,21-01-2022
,,,,,,,,,,22-01-2022
,,,,,,,,,,23-01-2022
,,,,,,,,,,24-01-2022
,,,,,,,,,,25-01-2022
-0.161063737,-0.073880343,0.005425598,-0.108701727,0.032836042,-0.180670889,7.853696466,12.84526947,2.581644839,-204.9200233,26-01-2022
,,,,,,,,,,27-01-2022
,,,,,,,,,,28-01-2022
,,,,,,,,,,29-01-2022
,,,,,,,,,,30-01-2022
-0.171228571,-0.092284563,0.016561812,-0.124383006,0.004524857,-0.21373214,7.863003232,14.86685634,2.581457567,-204.7279329,31-01-2022
,,,,,,,,,,01-02-2022
,,,,,,,,,,02-02-2022
,,,,,,,,,,03-02-2022
,,,,,,,,,,04-02-2022
-0.179750022,-0.095583868,0.022432674,-0.133489598,0.010925635,-0.225759551,7.916482331,14.55191776,2.581427993,-200.1714725,05-02-2022
,,,,,,,,,,06-02-2022
,,,,,,,,,,07-02-2022
,,,,,,,,,,08-02-2022
,,,,,,,,,,09-02-2022
-0.186947844,-0.101985595,0.021608603,-0.132584331,-0.000751088,-0.230926457,7.889147291,15.82679152,2.581362446,-200.139778,10-02-2022
,,,,,,,,,,11-02-2022
,,,,,,,,,,12-02-2022
,,,,,,,,,,13-02-2022
,,,,,,,,,,14-02-2022
-0.047540739,-0.023905898,-0.020363087,-0.024250805,0.019960368,-0.047988331,7.577868602,9.840873197,2.582085314,-174.5666514,15-02-2022
,,,,,,,,,,16-02-2022
,,,,,,,,,,17-02-2022
,,,,,,,,,,18-02-2022
,,,,,,,,,,19-02-2022
,,,,,,,,,,20-02-2022
,,,,,,,,,,21-02-2022
,,,,,,,,,,22-02-2022
,,,,,,,,,,23-02-2022
,,,,,,,,,,24-02-2022
,,,,,,,,,,25-02-2022
,,,,,,,,,,26-02-2022
,,,,,,,,,,27-02-2022
,,,,,,,,,,28-02-2022
,,,,,,,,,,01-03-2022
-0.23481838,-0.130239597,0.031623367,-0.16632849,-0.005455997,-0.289844018,7.969999048,19.34721893,2.581033189,-196.2095432,02-03-2022
,,,,,,,,,,03-03-2022
,,,,,,,,,,04-03-2022
,,,,,,,,,,05-03-2022
,,,,,,,,,,06-03-2022
,,,,,,,,,,07-03-2022
,,,,,,,,,,08-03-2022
,,,,,,,,,,09-03-2022
,,,,,,,,,,10-03-2022
,,,,,,,,,,11-03-2022
-0.238094273,-0.130506743,0.033239474,-0.168132522,0.000789718,-0.291795422,7.974466884,19.31160198,2.581028623,-193.8605211,12-03-2022
,,,,,,,,,,13-03-2022
,,,,,,,,,,14-03-2022
,,,,,,,,,,15-03-2022
,,,,,,,,,,16-03-2022
-0.240998753,-0.134040078,0.037224342,-0.180573907,-0.007970067,-0.306716392,8.011465946,18.30222066,2.580983297,-190.5359803,17-03-2022
,,,,,,,,,,18-03-2022
,,,,,,,,,,19-03-2022
,,,,,,,,,,20-03-2022
,,,,,,,,,,21-03-2022
-0.170031578,-0.086682332,0.015878042,-0.123890121,0.004239316,-0.208031773,7.852135805,14.39505728,2.581528031,-184.6934076,22-03-2022
,,,,,,,,,,23-03-2022
,,,,,,,,,,24-03-2022
,,,,,,,,,,25-03-2022
,,,,,,,,,,26-03-2022
-0.200112402,-0.10103509,0.022106787,-0.143537991,0.021436157,-0.240629499,7.93190397,15.04599367,2.581370089,-186.4083296,27-03-2022
,,,,,,,,,,28-03-2022
,,,,,,,,,,29-03-2022
,,,,,,,,,,30-03-2022
,,,,,,,,,,31-03-2022
-0.228871906,-0.127299223,0.037368762,-0.163228977,-0.004503816,-0.284220635,7.959408966,18.01329406,2.581073361,-179.6409976,01-04-2022
,,,,,,,,,,02-04-2022
,,,,,,,,,,03-04-2022
,,,,,,,,,,04-04-2022
,,,,,,,,,,05-04-2022
-0.19968955,-0.101054894,0.023597307,-0.14925815,0.013507973,-0.246110709,7.93369626,14.82899186,2.581367222,-180.503658,06-04-2022
,,,,,,,,,,07-04-2022
,,,,,,,,,,08-04-2022
,,,,,,,,,,09-04-2022
,,,,,,,,,,10-04-2022
,,,,,,,,,,11-04-2022
,,,,,,,,,,12-04-2022
,,,,,,,,,,13-04-2022
,,,,,,,,,,14-04-2022
,,,,,,,,,,15-04-2022
-0.194836728,-0.106461045,0.031023528,-0.138683399,0.010624011,-0.241301929,7.939044111,15.26956409,2.581318636,-169.1462177,16-04-2022
,,,,,,,,,,17-04-2022
,,,,,,,,,,18-04-2022
,,,,,,,,,,19-04-2022
,,,,,,,,,,20-04-2022
,,,,,,,,,,21-04-2022
,,,,,,,,,,22-04-2022
,,,,,,,,,,23-04-2022
,,,,,,,,,,24-04-2022
,,,,,,,,,,25-04-2022
-0.192547255,-0.104722347,0.033957946,-0.156052323,-0.003839156,-0.256225521,7.938825692,15.03229119,2.58133656,-156.9820677,26-04-2022
,,,,,,,,,,27-04-2022
,,,,,,,,,,28-04-2022
,,,,,,,,,,29-04-2022
,,,,,,,,,,30-04-2022
-0.054509902,-0.044791704,0.001347499,-0.017288076,-0.00761386,-0.061552795,7.569162563,12.04438234,2.581863203,-53.53652733,01-05-2022
,,,,,,,,,,02-05-2022
,,,,,,,,,,03-05-2022
,,,,,,,,,,04-05-2022
,,,,,,,,,,05-05-2022
-0.209918934,-0.131757242,0.056883056,-0.152693984,-0.015646184,-0.278571079,8.00824288,17.44489923,2.581034036,-137.1073359,06-05-2022
,,,,,,,,,,07-05-2022
,,,,,,,,,,08-05-2022
,,,,,,,,,,09-05-2022
,,,,,,,,,,10-05-2022
-0.234841361,-0.157020856,0.074711178,-0.165725879,-0.037238893,-0.31422212,8.032393804,20.91864495,2.580722432,-130.2410695,11-05-2022
,,,,,,,,,,12-05-2022
,,,,,,,,,,13-05-2022
,,,,,,,,,,14-05-2022
,,,,,,,,,,15-05-2022
-0.18869598,-0.130181047,0.063706761,-0.132090362,-0.020392822,-0.257328909,7.974668121,17.08624494,2.581048808,-140.7951088,16-05-2022
,,,,,,,,,,17-05-2022
,,,,,,,,,,18-05-2022
,,,,,,,,,,19-05-2022
,,,,,,,,,,20-05-2022
-0.217720239,-0.150704653,0.073276518,-0.144326368,-0.039252809,-0.288622284,7.955067906,19.24605725,2.580791064,-162.2859914,21-05-2022
,,,,,,,,,,22-05-2022
,,,,,,,,,,23-05-2022
,,,,,,,,,,24-05-2022
,,,,,,,,,,25-05-2022
-0.193142323,-0.130960175,0.055744166,-0.116086602,-0.014860673,-0.243236646,7.943911837,16.53207562,2.581044378,-167.7413226,26-05-2022
,,,,,,,,,,27-05-2022
,,,,,,,,,,28-05-2022
,,,,,,,,,,29-05-2022
,,,,,,,,,,30-05-2022
-0.217847195,-0.14537091,0.062134265,-0.132578196,-0.02869126,-0.272619402,7.95155264,19.73129122,2.580861406,-168.5185808,31-05-2022
,,,,,,,,,,01-06-2022
,,,,,,,,,,02-06-2022
,,,,,,,,,,03-06-2022
,,,,,,,,,,04-06-2022
,,,,,,,,,,05-06-2022
,,,,,,,,,,06-06-2022
,,,,,,,,,,07-06-2022
,,,,,,,,,,08-06-2022
,,,,,,,,,,09-06-2022
,,,,,,,,,,10-06-2022
,,,,,,,,,,11-06-2022
,,,,,,,,,,12-06-2022
,,,,,,,,,,13-06-2022
,,,,,,,,,,14-06-2022
,,,,,,,,,,15-06-2022
,,,,,,,,,,16-06-2022
,,,,,,,,,,17-06-2022
,,,,,,,,,,18-06-2022
,,,,,,,,,,19-06-2022
,,,,,,,,,,20-06-2022
,,,,,,,,,,21-06-2022
,,,,,,,,,,22-06-2022
,,,,,,,,,,23-06-2022
,,,,,,,,,,24-06-2022
,,,,,,,,,,25-06-2022
,,,,,,,,,,26-06-2022
,,,,,,,,,,27-06-2022
,,,,,,,,,,28-06-2022
,,,,,,,,,,29-06-2022
,,,,,,,,,,30-06-2022
,,,,,,,,,,01-07-2022
,,,,,,,,,,02-07-2022
,,,,,,,,,,03-07-2022
,,,,,,,,,,04-07-2022
,,,,,,,,,,05-07-2022
,,,,,,,,,,06-07-2022
,,,,,,,,,,07-07-2022
,,,,,,,,,,08-07-2022
,,,,,,,,,,09-07-2022
,,,,,,,,,,10-07-2022
,,,,,,,,,,11-07-2022
,,,,,,,,,,12-07-2022
,,,,,,,,,,13-07-2022
,,,,,,,,,,14-07-2022
,,,,,,,,,,15-07-2022
,,,,,,,,,,16-07-2022
,,,,,,,,,,17-07-2022
,,,,,,,,,,18-07-2022
,,,,,,,,,,19-07-2022
,,,,,,,,,,20-07-2022
,,,,,,,,,,21-07-2022
,,,,,,,,,,22-07-2022
,,,,,,,,,,23-07-2022
,,,,,,,,,,24-07-2022
,,,,,,,,,,25-07-2022
,,,,,,,,,,26-07-2022
,,,,,,,,,,27-07-2022
,,,,,,,,,,28-07-2022
,,,,,,,,,,29-07-2022
,,,,,,,,,,30-07-2022
,,,,,,,,,,31-07-2022
,,,,,,,,,,01-08-2022
,,,,,,,,,,02-08-2022
,,,,,,,,,,03-08-2022
,,,,,,,,,,04-08-2022
,,,,,,,,,,05-08-2022
,,,,,,,,,,06-08-2022
,,,,,,,,,,07-08-2022
,,,,,,,,,,08-08-2022
,,,,,,,,,,09-08-2022
,,,,,,,,,,10-08-2022
,,,,,,,,,,11-08-2022
,,,,,,,,,,12-08-2022
,,,,,,,,,,13-08-2022
,,,,,,,,,,14-08-2022
,,,,,,,,,,15-08-2022
,,,,,,,,,,16-08-2022
,,,,,,,,,,17-08-2022
,,,,,,,,,,18-08-2022
,,,,,,,,,,19-08-2022
,,,,,,,,,,20-08-2022
,,,,,,,,,,21-08-2022
,,,,,,,,,,22-08-2022
,,,,,,,,,,23-08-2022
,,,,,,,,,,24-08-2022
,,,,,,,,,,25-08-2022
,,,,,,,,,,26-08-2022
,,,,,,,,,,27-08-2022
,,,,,,,,,,28-08-2022
,,,,,,,,,,29-08-2022
,,,,,,,,,,30-08-2022
,,,,,,,,,,31-08-2022
,,,,,,,,,,01-09-2022
,,,,,,,,,,02-09-2022
,,,,,,,,,,03-09-2022
,,,,,,,,,,04-09-2022
,,,,,,,,,,05-09-2022
,,,,,,,,,,06-09-2022
,,,,,,,,,,07-09-2022
,,,,,,,,,,08-09-2022
,,,,,,,,,,09-09-2022
,,,,,,,,,,10-09-2022
,,,,,,,,,,11-09-2022
,,,,,,,,,,12-09-2022
,,,,,,,,,,13-09-2022
,,,,,,,,,,14-09-2022
,,,,,,,,,,15-09-2022
,,,,,,,,,,16-09-2022
,,,,,,,,,,17-09-2022
,,,,,,,,,,18-09-2022
,,,,,,,,,,19-09-2022
,,,,,,,,,,20-09-2022
,,,,,,,,,,21-09-2022
,,,,,,,,,,22-09-2022
,,,,,,,,,,23-09-2022
,,,,,,,,,,24-09-2022
,,,,,,,,,,25-09-2022
,,,,,,,,,,26-09-2022
,,,,,,,,,,27-09-2022
,,,,,,,,,,28-09-2022
,,,,,,,,,,29-09-2022
,,,,,,,,,,30-09-2022
,,,,,,,,,,01-10-2022
,,,,,,,,,,02-10-2022
-0.213796107,-0.078715552,-0.008635036,-0.140959814,0.034141497,-0.216819748,7.903334339,13.59839409,2.581610136,-194.1921327,03-10-2022
,,,,,,,,,,04-10-2022
,,,,,,,,,,05-10-2022
,,,,,,,,,,06-10-2022
,,,,,,,,,,07-10-2022
,,,,,,,,,,08-10-2022
,,,,,,,,,,09-10-2022
,,,,,,,,,,10-10-2022
,,,,,,,,,,11-10-2022
,,,,,,,,,,12-10-2022
-0.212387236,-0.07970825,-0.004129165,-0.125307946,0.056241302,-0.202161219,7.932029976,14.57033957,2.581594677,-201.4785725,13-10-2022
,,,,,,,,,,14-10-2022
,,,,,,,,,,15-10-2022
,,,,,,,,,,16-10-2022
,,,,,,,,,,17-10-2022
-0.224225259,-0.082819215,-0.009054252,-0.136053244,0.037543509,-0.215897595,7.892915465,14.63164164,2.581561789,-199.8570393,18-10-2022
,,,,,,,,,,19-10-2022
,,,,,,,,,,20-10-2022
,,,,,,,,,,21-10-2022
,,,,,,,,,,22-10-2022
-0.206888853,-0.075818295,-0.007324126,-0.131752705,0.049972542,-0.205094748,7.91638168,13.7104543,2.581636933,-198.9732556,23-10-2022
,,,,,,,,,,24-10-2022
,,,,,,,,,,25-10-2022
,,,,,,,,,,26-10-2022
,,,,,,,,,,27-10-2022
-0.209854164,-0.086490342,0.00140061,-0.132961363,0.035956952,-0.216562835,7.895045337,14.48738728,2.58152908,-198.9565852,28-10-2022
,,,,,,,,,,29-10-2022
,,,,,,,,,,30-10-2022
,,,,,,,,,,31-10-2022
,,,,,,,,,,01-11-2022
-0.192201165,-0.072302886,-0.004417047,-0.1275539,0.041434597,-0.197639418,7.89302398,13.04445172,2.58167226,-198.3752054,02-11-2022
,,,,,,,,,,03-11-2022
,,,,,,,,,,04-11-2022
,,,,,,,,,,05-11-2022
,,,,,,,,,,06-11-2022
-0.200953135,-0.078596111,-0.0044894,-0.12656966,0.037088896,-0.202791282,7.877221747,14.16351285,2.581610126,-196.5402143,07-11-2022
,,,,,,,,,,08-11-2022
,,,,,,,,,,09-11-2022
,,,,,,,,,,10-11-2022
,,,,,,,,,,11-11-2022
-0.143035113,-0.039696326,-0.024536318,-0.072626248,0.070445517,-0.111787939,7.809357368,11.14179789,2.581973926,-195.0435205,12-11-2022
,,,,,,,,,,13-11-2022
,,,,,,,,,,14-11-2022
,,,,,,,,,,15-11-2022
,,,,,,,,,,16-11-2022
-0.209127199,-0.091850364,0.007394714,-0.141262214,0.028393301,-0.229675217,7.905588889,14.95294227,2.581472257,-199.9425127,17-11-2022
,,,,,,,,,,18-11-2022
,,,,,,,,,,19-11-2022
,,,,,,,,,,20-11-2022
,,,,,,,,,,21-11-2022
-0.202271065,-0.086170289,0.006517526,-0.143035883,0.030559358,-0.225922842,7.915038446,13.24512478,2.581531023,-201.7040447,22-11-2022
,,,,,,,,,,23-11-2022
,,,,,,,,,,24-11-2022
,,,,,,,,,,25-11-2022
,,,,,,,,,,26-11-2022
-0.18508238,-0.082243233,0.006745247,-0.130476117,0.024005164,-0.210051402,7.865971764,13.74784673,2.581571548,-201.8766323,27-11-2022
,,,,,,,,,,28-11-2022
,,,,,,,,,,29-11-2022
,,,,,,,,,,30-11-2022
,,,,,,,,,,01-12-2022
-0.206198031,-0.093135344,0.009772513,-0.144107065,0.026511352,-0.233576238,7.938698778,13.68720021,2.581459739,-200.2746331,02-12-2022
,,,,,,,,,,03-12-2022
,,,,,,,,,,04-12-2022
,,,,,,,,,,05-12-2022
,,,,,,,,,,06-12-2022
-0.211172358,-0.107048737,0.020189599,-0.149840036,0.007362621,-0.25236042,7.939484947,16.28778262,2.581312952,-200.447588,07-12-2022
,,,,,,,,,,08-12-2022
,,,,,,,,,,09-12-2022
,,,,,,,,,,10-12-2022
,,,,,,,,,,11-12-2022
,,,,,,,,,,12-12-2022
,,,,,,,,,,13-12-2022
,,,,,,,,,,14-12-2022
,,,,,,,,,,15-12-2022
,,,,,,,,,,16-12-2022
-0.178463977,-0.080390926,0.008990401,-0.146839495,0.000342182,-0.224186038,7.860374394,13.72011682,2.581591909,-201.5239985,17-12-2022
,,,,,,,,,,18-12-2022
,,,,,,,,,,19-12-2022
,,,,,,,,,,20-12-2022
,,,,,,,,,,21-12-2022
-0.175837647,-0.080281826,0.005702899,-0.148271857,-0.003361779,-0.225375731,7.874172238,12.67339217,2.581591162,-200.0407858,22-12-2022
,,,,,,,,,,23-12-2022
,,,,,,,,,,24-12-2022
,,,,,,,,,,25-12-2022
,,,,,,,,,,26-12-2022
-0.181103817,-0.090899614,0.010244059,-0.109955589,0.010498247,-0.198461863,7.872754176,14.92872971,2.581489652,-194.1054372,27-12-2022
,,,,,,,,,,28-12-2022
,,,,,,,,,,29-12-2022
,,,,,,,,,,30-12-2022
,,,,,,,,,,31-12-2022
